Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2023-07-10 02:43:25,173.84.240.236,20.242.111.75,33077,29098,Udp,507,Control,Http,Explicabo laborum aut dicta. Velit voluptas nesciunt sed. Perspiciatis magnam aperiam iusto. Labore animi beatae praesentium velit. Saepe totam alias consequatur unde.,Ioc Detected,91.09,Alert Triggered,Ddos,Known Pattern B,Ignored,Medium,Gokul Dar,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; bg-BG) AppleWebKit/533.3.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.3.6",Segment A,"Hubli–Dharwad, Madhya Pradesh",172.232.34.176,,Alert Data,Firewall
2022-03-10 18:59:36,28.88.27.216,60.93.237.183,63327,6295,Icmp,1389,Control,Dns,Enim ex molestias dicta in. Nam tenetur voluptatibus ipsam dignissimos ratione.,Ioc Detected,16.42,,Ddos,Known Pattern B,Ignored,Medium,Gatik Apte,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0; rv:1.9.6.20) Gecko/6569-05-09 09:24:20 Firefox/3.6.13,Segment C,"Arrah, Bihar",,Log Data,Alert Data,Server
2020-01-09 02:15:35,51.155.174.148,212.189.37.76,55946,33424,Tcp,303,Data,Dns,Veniam eius tempora nihil recusandae inventore consequuntur. Facilis et quidem ad vitae. Iste repellendus perspiciatis adipisci corrupti magni.,Ioc Detected,92.67,,Intrusion,Known Pattern B,Blocked,High,Amira Dutta,Mozilla/5.0 (Android 4.4; Mobile; rv:37.0) Gecko/37.0 Firefox/37.0,Segment C,"Anantapur, Uttar Pradesh",126.208.191.117,Log Data,,Server
2020-07-16 13:21:37,81.69.235.178,8.21.179.86,19050,16165,Icmp,164,Control,Dns,Voluptatum voluptatibus iste assumenda. Minima commodi doloribus porro.,,33.28,Alert Triggered,Ddos,Known Pattern B,Ignored,High,Myra Kade,"Mozilla/5.0 (Windows 98) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/52.0.813.0 Safari/532.1",Segment B,"Kharagpur, Himachal Pradesh",,,,Firewall
2023-08-26 19:28:04,109.139.216.85,97.162.202.168,36600,7659,Icmp,1414,Control,Ftp,Numquam laborum maxime atque. Perspiciatis non ratione dignissimos consequatur hic. Sequi asperiores eos consequatur numquam nostrum corrupti. Animi laborum quae voluptatum temporibus a perferendis.,,94.74,Alert Triggered,Intrusion,Known Pattern A,Ignored,High,Divyansh Sha,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/47.0.879.0 Mobile/91M319 Safari/536.0",Segment C,"Lucknow, Bihar",,,Alert Data,Server
2022-07-04 01:01:27,148.185.163.133,146.213.156.52,30023,41000,Icmp,97,Control,Ftp,Ipsum corporis fugiat dolores dolorum. Sed fugiat blanditiis iste explicabo esse. Magnam ad pariatur itaque corrupti est repellendus. Corrupti quam odio minima illum tenetur. Ipsa iure ullam.,,9.77,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Adah Gola,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/35.0.815.0 Safari/536.1",Segment A,"Bhiwandi, Bihar",111.209.246.104,,,Firewall
2021-02-22 08:20:01,222.74.228.126,73.226.2.209,58085,46155,Tcp,653,Data,Http,Eligendi officiis numquam inventore. Libero voluptatum ad vel exercitationem delectus commodi minus.,Ioc Detected,15.65,Alert Triggered,Malware,Known Pattern B,Blocked,High,Dhanuk Barad,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.1),Segment A,"Durgapur, Manipur",191.254.118.4,Log Data,,Server
2021-07-14 05:04:17,126.160.59.202,177.162.158.29,27937,19549,Tcp,458,Control,Dns,Beatae dignissimos unde consequatur. Modi laudantium repellat voluptatum voluptatum non. Ratione dolores ex necessitatibus voluptatum culpa provident esse. Perspiciatis rem consequatur ipsum.,,21.88,Alert Triggered,Ddos,Known Pattern A,Logged,Medium,Siya Warrior,"Mozilla/5.0 (Windows 95) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/52.0.873.0 Safari/535.1",Segment A,"Bettiah, Andhra Pradesh",131.22.139.99,,,Server
2020-09-06 06:02:51,141.102.66.71,100.56.122.220,17179,22754,Icmp,1279,Control,Dns,Quae possimus accusantium blanditiis. Quos maxime ratione occaecati tenetur eligendi esse. Aperiam veritatis facilis incidunt. Praesentium alias deserunt magni totam quisquam maxime.,,13.35,Alert Triggered,Malware,Known Pattern B,Logged,High,Mamooty Dhingra,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/3.1),Segment B,"Bulandshahr, Jharkhand",,,,Firewall
2022-01-22 10:23:27,154.42.65.162,1.218.17.174,43807,13918,Tcp,116,Control,Ftp,Sequi ipsum porro aut totam. Eum nemo et maxime. Qui exercitationem amet eos.,,28.16,Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Stuvan Dar,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.1),Segment B,"Hyderabad, Telangana",,,,Firewall
2023-04-14 02:02:29,125.135.222.187,30.167.213.121,29875,29677,Tcp,485,Data,Ftp,Rem atque nam modi laborum officia in. Reprehenderit nihil eum similique. Veritatis ex velit quas eum expedita doloribus.,,21.6,,Malware,Known Pattern B,Blocked,Low,Kiaan Aggarwal,"Mozilla/5.0 (Linux; Android 2.0.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/23.0.813.0 Safari/535.2",Segment B,"Kota, Goa",,Log Data,Alert Data,Server
2023-03-11 14:35:49,188.120.217.38,32.190.69.145,37765,48786,Udp,253,Data,Dns,Illum voluptatibus velit culpa adipisci a occaecati officiis. Quibusdam ipsum odit in minima earum ad voluptas.,,40.49,,Intrusion,Known Pattern B,Blocked,Medium,Aradhya Dugal,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ayc-PE) AppleWebKit/533.8.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6533.8.4",Segment B,"Kakinada, Himachal Pradesh",,,Alert Data,Firewall
2021-01-05 01:31:57,164.100.40.236,100.241.206.80,44777,9795,Udp,885,Data,Ftp,Perferendis nihil doloremque fugit aliquam temporibus temporibus in. Placeat saepe repellendus quia maxime velit atque. Assumenda sapiente distinctio debitis maxime.,Ioc Detected,60.37,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Nirvi Rajagopal,Opera/8.70.(X11; Linux i686; ky-KG) Presto/2.9.161 Version/10.00,Segment A,"Ranchi, Haryana",173.62.37.166,,,Firewall
2020-10-17 03:36:51,36.15.253.18,47.120.67.132,15642,33973,Tcp,1482,Data,Http,Veritatis similique molestiae quo sequi. Laboriosam nostrum maiores ab accusantium. Consequuntur neque placeat aliquid magnam tempora.,,70.0,Alert Triggered,Ddos,Known Pattern A,Logged,High,Shray Manda,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ru-RU) AppleWebKit/535.21.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6535.21.7",Segment C,"Berhampur, Bihar",184.135.66.217,Log Data,Alert Data,Server
2023-06-04 01:47:31,138.47.38.103,157.224.23.0,20040,1648,Udp,803,Control,Ftp,Laboriosam explicabo maiores vitae. Enim a inventore vitae debitis aperiam consectetur.,,40.14,,Ddos,Known Pattern B,Logged,High,Nirvi Bahri,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.1),Segment A,"Avadi, Gujarat",,,Alert Data,Server
2022-04-21 13:46:55,128.148.22.142,15.98.20.190,16708,51269,Udp,1360,Control,Dns,Consequuntur autem illo laboriosam tenetur dolores possimus. Corporis quo reprehenderit eos pariatur. Amet nam incidunt aspernatur. Tempora libero aspernatur dolore illum perferendis nesciunt.,,69.21,,Ddos,Known Pattern B,Logged,High,Seher Sen,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/51.0.827.0 Safari/532.0",Segment A,"Nagaon, Uttarakhand",,Log Data,,Firewall
2020-12-21 18:31:13,164.57.210.67,24.192.231.3,29049,56750,Tcp,662,Control,Http,Voluptatem iure perferendis explicabo dolorum. Ad nam ad. Error temporibus id veritatis fugiat reiciendis iusto. Sint ullam placeat earum magni odio.,,93.61,,Ddos,Known Pattern B,Logged,High,Armaan Contractor,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_8 rv:3.0; or-IN) AppleWebKit/534.5.7 (KHTML, like Gecko) Version/5.0.2 Safari/534.5.7",Segment A,"Jamalpur, Karnataka",93.30.217.149,,,Server
2021-05-22 11:54:56,28.128.109.125,30.208.67.173,65063,1611,Udp,1388,Control,Http,Soluta magnam repellat. Ex quo ipsum necessitatibus consectetur modi. Minus blanditiis laborum voluptatibus.,Ioc Detected,30.91,Alert Triggered,Ddos,Known Pattern A,Logged,Medium,Heer Borah,Opera/9.86.(Windows NT 6.1; cs-CZ) Presto/2.9.177 Version/12.00,Segment A,"Bhatpara, Nagaland",,Log Data,Alert Data,Firewall
2021-12-24 00:27:36,18.199.170.184,214.76.73.149,15081,20475,Tcp,895,Control,Dns,Repellat quod praesentium numquam. Explicabo accusamus iste itaque. Molestiae facere eum aut nisi laudantium repudiandae.,,9.66,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Nayantara Keer,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_3) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/49.0.821.0 Safari/531.2",Segment C,"Saharsa, West Bengal",134.253.19.242,,Alert Data,Firewall
2021-12-15 06:23:32,205.166.231.70,24.36.166.161,15006,15605,Icmp,230,Control,Dns,Molestias dolore suscipit illum eius. Corporis molestiae molestias impedit tempora reiciendis officiis. Dolores minima reiciendis quidem ad id illum neque.,,31.48,Alert Triggered,Malware,Known Pattern A,Blocked,Medium,Samarth Sarma,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/33.0.815.0 Safari/536.0",Segment A,"Kollam, Maharashtra",135.239.214.173,,,Firewall
2022-01-31 00:35:46,7.88.213.207,171.234.145.129,29928,33871,Tcp,773,Data,Dns,Iste temporibus beatae iure illo. Illum magni iste repudiandae quae aut perspiciatis. Soluta vel aliquam assumenda ad libero. Hic esse non quas. Quia quo harum debitis placeat placeat asperiores.,Ioc Detected,6.64,,Intrusion,Known Pattern A,Blocked,Low,Vihaan Sama,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/3.0),Segment B,"Durg, Karnataka",178.39.212.10,Log Data,Alert Data,Firewall
2022-08-26 08:18:43,206.193.21.204,110.186.116.128,9858,58203,Tcp,1162,Data,Ftp,Consequuntur et vitae magni quis autem. Porro modi sunt soluta aperiam quam. Magni dolorum soluta architecto.,Ioc Detected,51.37,Alert Triggered,Ddos,Known Pattern A,Blocked,Low,Keya Baria,Opera/8.68.(X11; Linux x86_64; mr-IN) Presto/2.9.189 Version/11.00,Segment B,"Nanded, Kerala",107.137.222.52,,,Server
2022-07-10 14:01:44,200.191.158.52,149.230.12.104,40236,9695,Tcp,226,Data,Http,Amet dolore sapiente qui. Occaecati impedit nostrum laudantium. Dolore quos doloribus.,,97.62,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Darshit Dua,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.0),Segment C,"Silchar, Kerala",215.15.145.12,,,Firewall
2020-03-02 03:06:41,137.74.181.2,63.3.149.71,52470,50431,Tcp,929,Control,Ftp,Corporis adipisci ipsa deserunt molestiae voluptate dolorum. Fugit accusantium maxime sed ducimus. Recusandae reprehenderit beatae magnam molestiae facere tempora amet.,Ioc Detected,22.09,,Intrusion,Known Pattern A,Blocked,Medium,Lagan Din,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.0),Segment B,"Bangalore, Rajasthan",,,Alert Data,Firewall
2022-03-28 16:20:05,199.31.243.192,185.66.236.255,34281,34481,Udp,1181,Control,Dns,Nisi voluptatem cum error. Ratione pariatur eaque debitis reprehenderit doloribus facere. Repellendus adipisci asperiores magni.,,76.43,,Malware,Known Pattern B,Blocked,Medium,Faiyaz Saran,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_6; rv:1.9.3.20) Gecko/6729-03-05 19:19:33 Firefox/8.0,Segment B,"Ulhasnagar, Odisha",,,,Firewall
2022-12-12 07:33:03,124.118.91.42,132.206.1.143,60271,17868,Icmp,934,Control,Http,Voluptate explicabo repellendus impedit ex sequi facilis est. Sapiente quaerat ut ducimus iste.,Ioc Detected,18.94,Alert Triggered,Malware,Known Pattern B,Logged,High,Aniruddh Keer,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_8) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/18.0.811.0 Safari/534.2",Segment A,"Anantapur, Madhya Pradesh",,Log Data,Alert Data,Firewall
2021-03-09 19:14:08,175.174.159.59,141.22.89.97,35366,27502,Tcp,1343,Control,Dns,Illo fugit ipsum nostrum soluta ipsam. Quo vero cupiditate delectus aliquam tenetur quibusdam. Impedit veniam in placeat aliquid temporibus numquam nobis.,,31.77,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Ishita Ben,"Mozilla/5.0 (Linux; Android 3.2) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/63.0.873.0 Safari/533.2",Segment B,"Cuttack, Uttarakhand",,Log Data,,Firewall
2020-02-10 21:46:45,3.134.246.244,30.110.150.40,36691,1889,Udp,919,Control,Dns,Nihil recusandae laudantium temporibus placeat. Accusamus quam quia architecto sapiente atque. Soluta deserunt dolores nulla modi. Deleniti iste aspernatur dolorum modi aliquam.,Ioc Detected,45.89,Alert Triggered,Ddos,Known Pattern B,Logged,High,Dhanush Char,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.40.3 (KHTML, like Gecko) Version/5.0 Safari/531.40.3",Segment B,"Howrah, Maharashtra",,Log Data,Alert Data,Server
2023-03-15 09:37:27,117.154.246.42,213.2.16.163,13448,59961,Tcp,455,Data,Ftp,Sed quibusdam adipisci ipsum accusamus fugit repellat. Illum a at hic. Porro voluptatum deleniti sit dolore eius. Nulla sint impedit rem dolorem.,,35.4,,Malware,Known Pattern B,Blocked,Medium,Zoya Bandi,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/53.0.837.0 Mobile/60W367 Safari/535.1",Segment C,"Varanasi, Tamil Nadu",,,,Server
2021-11-13 04:17:48,41.169.66.54,36.141.191.55,28191,19196,Tcp,1066,Control,Http,Odio veritatis quas sapiente fuga. Optio quidem facilis recusandae odit. Dolore placeat aliquid corporis excepturi fugiat.,Ioc Detected,91.24,,Ddos,Known Pattern A,Logged,High,Kiara Toor,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/24.0.831.0 Safari/534.0",Segment A,"Navi Mumbai, Haryana",218.36.196.3,Log Data,,Firewall
2020-11-19 05:02:00,183.230.139.230,71.254.199.93,40007,21704,Udp,454,Control,Ftp,Quos ipsum reiciendis eligendi commodi soluta. Impedit quia at atque hic quis. Non quisquam repellat natus reiciendis.,Ioc Detected,14.19,,Malware,Known Pattern A,Blocked,High,Seher Raja,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/20.0.863.0 Mobile/31K756 Safari/531.2",Segment B,"Hyderabad, Meghalaya",,,,Firewall
2021-05-04 10:10:38,80.18.56.149,149.183.179.139,17812,8193,Udp,1044,Data,Ftp,Error et atque quae illo molestiae mollitia. Libero odio reiciendis esse accusamus reiciendis atque quaerat. Reprehenderit eum corporis autem.,,20.93,,Malware,Known Pattern B,Logged,Medium,Reyansh Samra,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/5.1),Segment A,"Munger, Rajasthan",,,,Server
2020-12-14 23:18:27,96.177.186.107,150.8.62.217,25725,9086,Icmp,523,Control,Dns,Necessitatibus ea ex. Natus libero vel omnis fuga exercitationem. Delectus asperiores beatae mollitia laudantium reiciendis.,Ioc Detected,52.5,,Malware,Known Pattern A,Logged,Medium,Renee Sarraf,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/5.0),Segment B,"Hospet, Sikkim",,,,Server
2020-07-03 09:21:19,159.4.175.199,156.42.66.92,42455,5451,Udp,526,Control,Http,Veniam dolorem qui eos perferendis nihil. Voluptates ea praesentium. Iusto sed necessitatibus sed eos fugiat.,,65.58,,Ddos,Known Pattern B,Blocked,Low,Ritvik Agrawal,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.0),Segment A,"Pallavaram, West Bengal",182.213.162.132,,Alert Data,Firewall
2021-10-31 14:26:01,80.150.81.116,112.254.226.49,62042,60979,Icmp,576,Control,Http,Sit aliquid repellendus id enim. Corporis facilis aspernatur suscipit molestias. Cupiditate totam suscipit exercitationem vero soluta delectus.,,4.61,,Ddos,Known Pattern B,Logged,Low,Mahika Kalla,Opera/9.63.(Windows 98; ts-ZA) Presto/2.9.178 Version/10.00,Segment B,"Panihati, Meghalaya",114.28.3.72,,,Server
2020-05-29 19:09:52,192.149.49.99,50.135.139.193,45506,20612,Udp,1332,Control,Ftp,Beatae modi minima tempora ut. Repellat illum nisi ipsum quo laudantium. Incidunt iure tenetur perferendis error nulla. Nam eaque modi possimus dolorum. Neque maxime atque cum error eaque.,Ioc Detected,92.26,,Ddos,Known Pattern A,Ignored,Medium,Jayan Mander,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/3.1),Segment C,"Tiruppur, Mizoram",213.167.67.161,Log Data,Alert Data,Firewall
2022-08-23 04:04:27,13.102.193.235,38.16.250.54,63143,15305,Udp,1353,Control,Dns,Optio facere pariatur reprehenderit quidem aliquid. Dicta quae velit at. Quasi fugit nisi repudiandae amet animi temporibus. Saepe repellendus vel laboriosam odio neque.,Ioc Detected,29.42,,Malware,Known Pattern B,Blocked,High,Advika Bal,Opera/9.26.(X11; Linux x86_64; wa-BE) Presto/2.9.175 Version/11.00,Segment B,"Raurkela Industrial Township, Karnataka",,Log Data,,Firewall
2022-02-10 00:14:09,3.88.15.25,129.0.252.57,52782,59282,Tcp,1246,Control,Ftp,Reiciendis ea fugit eveniet. Impedit et adipisci quis quidem porro culpa hic. Corporis ea aliquid dolorum. Cumque enim eius reprehenderit iure. Vitae corporis consequatur ipsum neque quisquam rem.,,26.63,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Urvi Sha,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/5.0),Segment C,"Satara, Kerala",,,Alert Data,Server
2021-04-13 05:25:52,16.214.128.212,157.253.158.74,22647,34182,Udp,1471,Control,Http,Quas quia perspiciatis est. Porro corrupti tempore quae voluptas nesciunt.,,51.5,,Intrusion,Known Pattern A,Blocked,High,Zain Bedi,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/43.0.842.0 Safari/535.1",Segment C,"Ghaziabad, Haryana",204.26.221.210,,,Firewall
2022-08-18 16:24:41,21.163.81.51,69.172.44.55,23740,7414,Icmp,192,Data,Dns,Mollitia distinctio est earum dolore. Repudiandae distinctio alias asperiores culpa nam doloribus placeat.,,67.04,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Riaan Ratta,Opera/9.24.(X11; Linux i686; tr-TR) Presto/2.9.160 Version/10.00,Segment C,"South Dumdum, Haryana",,Log Data,,Server
2022-05-03 04:00:30,181.208.193.48,199.59.49.143,19237,12208,Icmp,299,Data,Http,In iste dignissimos et ipsam distinctio. Cumque aperiam ducimus delectus cupiditate. Voluptatem nulla ipsam. Repudiandae iste neque rem.,Ioc Detected,26.01,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Dhanush Bobal,Opera/8.91.(X11; Linux i686; ja-JP) Presto/2.9.163 Version/10.00,Segment A,"Uluberia, Mizoram",171.164.7.200,Log Data,,Server
2022-04-17 09:59:47,88.21.193.214,187.87.41.192,39859,9721,Tcp,1403,Control,Http,Recusandae eos unde ullam voluptatum ut. Minus culpa adipisci enim earum. Voluptate voluptas dolores quas saepe eum. Soluta corporis delectus.,,18.47,Alert Triggered,Malware,Known Pattern A,Logged,Low,Jivika Bhalla,Opera/8.20.(Windows CE; sw-TZ) Presto/2.9.176 Version/10.00,Segment C,"Ichalkaranji, Sikkim",,Log Data,Alert Data,Firewall
2022-01-03 01:29:15,21.188.128.26,94.55.222.122,52065,60984,Icmp,885,Data,Dns,Voluptas nisi veritatis molestiae voluptates adipisci. Iure nam repellendus illum quisquam omnis doloribus.,Ioc Detected,31.92,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Saksham Jha,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_5; rv:1.9.2.20) Gecko/2520-12-22 04:31:51 Firefox/3.8,Segment C,"Amritsar, Maharashtra",,Log Data,,Firewall
2021-11-08 18:36:43,125.178.200.128,27.115.161.76,39310,13119,Tcp,889,Control,Ftp,Mollitia iusto numquam facere dicta. Asperiores excepturi illo laudantium. Modi nihil eveniet et hic. Inventore id provident assumenda asperiores labore dolorum.,,77.61,,Malware,Known Pattern A,Logged,Medium,Ritvik Bajwa,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_7 rv:2.0; sq-AL) AppleWebKit/532.43.7 (KHTML, like Gecko) Version/5.0 Safari/532.43.7",Segment A,"Singrauli, Mizoram",,,,Server
2022-11-18 09:21:00,21.67.137.184,105.48.79.63,36745,14594,Udp,374,Control,Http,Ea nobis eum dolor commodi laudantium in quisquam. Voluptatibus occaecati dolorum. Ad aut vel nihil.,,94.51,,Intrusion,Known Pattern A,Ignored,Low,Myra Sandal,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_7; rv:1.9.4.20) Gecko/4686-01-05 12:25:40 Firefox/14.0,Segment B,"Sirsa, Telangana",,Log Data,Alert Data,Server
2020-05-13 19:51:56,165.97.106.156,67.58.98.183,58701,32490,Tcp,1032,Control,Http,Praesentium saepe dolorum fugiat accusantium. Nesciunt nam id nesciunt sed amet voluptates. Quasi eius beatae exercitationem praesentium tempora placeat. Cum laboriosam enim veritatis.,,45.2,,Intrusion,Known Pattern A,Blocked,Low,Tushar Mann,Opera/8.55.(X11; Linux x86_64; ks-IN) Presto/2.9.187 Version/10.00,Segment C,"Bhopal, Karnataka",,,,Firewall
2021-12-28 08:47:11,1.32.137.232,176.124.2.15,52821,9903,Tcp,1248,Control,Http,Animi ea laboriosam impedit eius incidunt necessitatibus. Ratione sunt inventore velit accusantium numquam dicta nam. Iste ut dolor maxime porro.,Ioc Detected,97.58,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Kiaan Doshi,Opera/9.72.(X11; Linux i686; ln-CD) Presto/2.9.163 Version/10.00,Segment A,"Visakhapatnam, Tamil Nadu",,,Alert Data,Server
2022-06-07 17:12:23,7.37.84.253,204.179.95.102,45604,20343,Udp,1455,Data,Dns,Eligendi sapiente id nisi earum quasi. Libero praesentium et aut. Necessitatibus sapiente tempore iure vitae. Dolore dolore deleniti doloribus voluptatibus cumque voluptas.,,85.55,,Intrusion,Known Pattern A,Logged,Low,Yasmin Dube,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/12.2p9842.0 Mobile/51U001 Safari/534.0",Segment A,"Sambhal, Himachal Pradesh",13.80.144.244,Log Data,Alert Data,Server
2022-08-25 17:53:40,107.219.39.38,193.173.91.78,51357,40361,Udp,819,Control,Http,Dolor alias consectetur tempora incidunt ad. Quidem aut esse atque veniam repudiandae. Explicabo sapiente dolores minus.,Ioc Detected,42.1,Alert Triggered,Ddos,Known Pattern A,Ignored,Medium,Taran Deo,Opera/8.84.(Windows NT 5.01; ja-JP) Presto/2.9.167 Version/12.00,Segment A,"Bhilai, Gujarat",9.245.181.1,Log Data,Alert Data,Server
