timestamp,source_ip_address,destination_ip_address,source_port,destination_port,protocol,packet_length,packet_type,traffic_type,malware_indicators,anomaly_scores,alerts_warnings,attack_type,attack_signature,action_taken,severity_level,user_information,device_information,network_segment,geo_location_data,proxy_information,firewall_logs,ids_ips_alerts,log_source
2023-08-26 20:27:20,7.123.130.114,193.183.135.171,17484,58090,TCP,954,Data,FTP,IoC Detected,63.9,No Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Vivaan Roy,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_5 rv:3.0; shs-CA) AppleWebKit/534.47.3 (KHTML, like Gecko) Version/5.1 Safari/534.47.3",Segment C,"Srinagar, Punjab",55.72.36.194,No Log Data,No Alert Data,Firewall
2021-05-11 19:32:14,88.198.70.164,204.120.165.243,30054,58467,ICMP,128,Control,HTTP,No IoC Detected,67.85,No Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Farhan Chhabra,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; nr-ZA) AppleWebKit/532.22.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.22.5",Segment A,"Gudivada, Haryana",?,Log Data,No Alert Data,Server
2022-05-19 08:12:58,46.154.66.22,197.161.175.193,21174,17969,UDP,933,Data,DNS,IoC Detected,46.56,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Armaan Jani,Opera/9.72.(X11; Linux x86_64; th-TH) Presto/2.9.170 Version/12.00,Segment B,"Mau, Uttar Pradesh",210.194.76.235,Log Data,Alert Data,Firewall
2022-11-19 02:21:16,65.179.47.113,63.206.242.188,24271,20742,UDP,1470,Control,FTP,No IoC Detected,38.54,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Aarna Kaur,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.0),Segment A,"Khora , Uttar Pradesh",?,Log Data,No Alert Data,Server
2023-08-28 02:30:51,56.145.109.185,128.99.136.58,16676,38126,ICMP,1370,Data,FTP,IoC Detected,1.28,No Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Kismat Mangal,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.39.2 (KHTML, like Gecko) Version/5.0.2 Safari/534.39.2",Segment B,"Bhiwani, Andhra Pradesh",?,No Log Data,Alert Data,Server
2023-08-05 22:29:25,200.6.124.125,28.15.143.58,49970,3801,ICMP,678,Data,HTTP,IoC Detected,91.24,No Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Trisha Chopra,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/535.36.6 (KHTML, like Gecko) Version/4.0.5 Safari/535.36.6",Segment B,"Buxar, Haryana",219.148.206.30,No Log Data,Alert Data,Firewall
2021-06-04 00:52:39,13.158.223.100,94.36.131.228,21986,35178,TCP,693,Data,FTP,IoC Detected,20.64,No Alert Triggered,Malware,Known Pattern B,Logged,High,Taimur Varghese,Mozilla/5.0 (Windows NT 5.1; pl-PL; rv:1.9.1.20) Gecko/4741-05-10 07:35:55 Firefox/13.0,Segment B,"Vasai-Virar, Andhra Pradesh",149.18.189.201,No Log Data,Alert Data,Firewall
2020-06-11 03:27:01,151.154.36.32,114.107.157.114,16326,14280,UDP,1002,Control,HTTP,IoC Detected,36.02,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Jayant Anne,Opera/8.53.(X11; Linux i686; yue-HK) Presto/2.9.166 Version/11.00,Segment C,"Ambarnath, Haryana",?,No Log Data,No Alert Data,Firewall
2021-04-03 08:38:35,71.0.13.228,181.0.147.32,42592,24719,TCP,784,Data,HTTP,IoC Detected,21.37,No Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Jayan Sura,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2 rv:4.0; si-LK) AppleWebKit/532.16.1 (KHTML, like Gecko) Version/4.1 Safari/532.16.1",Segment B,"Anantapur, Rajasthan",?,No Log Data,No Alert Data,Server
2023-06-21 17:57:50,77.144.209.251,4.64.73.174,19978,52551,TCP,1330,Control,DNS,IoC Detected,17.9,No Alert Triggered,DDoS,Known Pattern A,Blocked,High,Tanya Saraf,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; hy-AM) AppleWebKit/533.16.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6533.16.1",Segment A,"Sambalpur, Manipur",184.207.59.3,No Log Data,Alert Data,Firewall
2023-08-03 07:29:58,151.24.29.250,217.87.67.233,56673,22961,UDP,1082,Control,DNS,No IoC Detected,66.55,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Taran Choudhry,Opera/9.68.(X11; Linux x86_64; fa-IR) Presto/2.9.163 Version/11.00,Segment A,"Aurangabad, Meghalaya",?,No Log Data,No Alert Data,Firewall
2022-01-29 19:21:21,117.125.149.125,219.227.119.127,20423,14549,UDP,1500,Control,HTTP,No IoC Detected,1.4,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Kiaan Thaman,Opera/9.31.(Windows NT 6.0; oc-FR) Presto/2.9.172 Version/10.00,Segment C,"Jalna, West Bengal",?,No Log Data,Alert Data,Firewall
2021-11-23 12:03:31,223.67.108.249,14.30.229.44,54997,56877,UDP,816,Control,HTTP,No IoC Detected,61.34,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Kanav Sathe,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; kn-IN) AppleWebKit/532.40.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6532.40.7",Segment C,"Kolkata, Rajasthan",?,No Log Data,Alert Data,Firewall
2023-10-02 17:17:22,155.251.34.169,29.96.226.18,16666,10855,TCP,1154,Control,FTP,No IoC Detected,40.15,No Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Vritika Reddy,Opera/9.75.(Windows 98; mt-MT) Presto/2.9.161 Version/12.00,Segment A,"Buxar, Himachal Pradesh",120.128.64.140,Log Data,Alert Data,Firewall
2021-05-14 11:03:01,118.31.198.122,159.92.99.47,42607,31842,TCP,680,Control,HTTP,IoC Detected,49.9,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Trisha Ramanathan,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.43.2 (KHTML, like Gecko) Version/4.1 Safari/534.43.2",Segment C,"Nandyal, Jharkhand",41.254.216.213,Log Data,No Alert Data,Firewall
2021-02-12 07:41:01,148.58.61.84,94.197.205.144,61686,23235,TCP,393,Control,FTP,IoC Detected,59.52,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Hridaan Hegde,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/51.0.889.0 Safari/534.2",Segment C,"Ahmedabad, Kerala",212.217.173.246,No Log Data,No Alert Data,Server
2022-09-23 06:30:13,76.125.164.170,124.120.23.85,27430,34347,TCP,757,Control,FTP,IoC Detected,32.4,Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Arnav Agarwal,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.1),Segment C,"Varanasi, Telangana",102.67.194.15,No Log Data,No Alert Data,Server
2022-09-12 07:56:43,177.160.3.224,195.105.76.34,22466,1745,TCP,667,Control,FTP,IoC Detected,52.26,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Himmat Bhat,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.0),Segment C,"Dhule, Nagaland",119.194.99.50,No Log Data,Alert Data,Firewall
2022-12-20 20:34:56,208.128.231.118,66.38.174.137,3311,44619,TCP,985,Control,DNS,No IoC Detected,70.82,No Alert Triggered,DDoS,Known Pattern B,Logged,High,Romil Bhatnagar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/55.0.865.0 Safari/536.0",Segment C,"Ballia, Tripura",31.31.228.220,Log Data,No Alert Data,Server
2023-07-06 03:58:46,59.107.203.133,169.31.218.184,44914,41187,UDP,291,Data,HTTP,No IoC Detected,47.8,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Lagan Ahluwalia,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/58.0.879.0 Mobile/70M047 Safari/531.2",Segment A,"Kalyan-Dombivli, Himachal Pradesh",56.217.34.12,No Log Data,Alert Data,Server
2021-05-30 00:42:19,172.166.27.43,198.25.35.224,8660,43045,UDP,302,Control,FTP,IoC Detected,49.84,No Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Mishti Sawhney,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/27.0.866.0 Safari/531.1",Segment C,"Muzaffarpur, Manipur",66.101.92.30,Log Data,Alert Data,Server
2022-02-12 07:51:42,138.203.206.124,43.83.173.64,1074,7427,TCP,1309,Control,FTP,IoC Detected,76.53,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Shayak Dara,Opera/8.63.(Windows NT 4.0; nds-NL) Presto/2.9.168 Version/12.00,Segment C,"Mira-Bhayandar, Bihar",26.61.128.177,Log Data,No Alert Data,Server
2020-12-15 19:56:41,112.120.171.229,112.64.67.140,46750,59109,ICMP,372,Control,FTP,No IoC Detected,86.41,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Mahika Batta,Mozilla/5.0 (Windows 98; Win 9x 4.90; an-ES; rv:1.9.2.20) Gecko/7709-10-08 06:02:10 Firefox/3.8,Segment B,"Sonipat, Meghalaya",?,Log Data,Alert Data,Server
2020-08-03 22:29:22,185.204.155.94,60.188.19.206,44580,54203,UDP,238,Control,DNS,No IoC Detected,3.15,No Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Fateh Samra,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.1),Segment B,"Guntur, Haryana",215.69.182.0,Log Data,No Alert Data,Firewall
2021-01-07 14:20:11,68.154.213.138,88.234.55.13,6244,26966,TCP,893,Control,FTP,IoC Detected,18.85,Alert Triggered,DDoS,Known Pattern B,Blocked,Medium,Shlok Sekhon,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/35.0.855.0 Safari/533.1",Segment B,"Miryalaguda, Himachal Pradesh",43.19.227.96,Log Data,No Alert Data,Server
2022-01-03 01:22:41,190.106.9.125,18.164.173.135,7772,21581,TCP,663,Control,HTTP,No IoC Detected,12.24,No Alert Triggered,Malware,Known Pattern A,Ignored,Low,Hiran Ratta,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.1),Segment A,"Bikaner, Goa",?,Log Data,Alert Data,Server
2020-08-10 14:06:54,24.14.68.160,159.24.225.242,16505,29665,UDP,912,Control,DNS,No IoC Detected,45.35,Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Adira Gara,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_9) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/14.0.882.0 Safari/536.1",Segment C,"Ahmednagar, Karnataka",38.11.16.123,No Log Data,No Alert Data,Firewall
2023-09-04 17:37:57,94.44.24.10,28.201.89.13,52402,5742,UDP,105,Control,FTP,IoC Detected,36.62,Alert Triggered,Malware,Known Pattern A,Logged,High,Krish Kant,Opera/8.96.(X11; Linux i686; tg-TJ) Presto/2.9.170 Version/12.00,Segment C,"Shivpuri, Tamil Nadu",117.201.206.120,Log Data,Alert Data,Firewall
2020-07-28 13:43:45,89.244.137.243,108.144.105.126,1523,49293,UDP,296,Control,DNS,No IoC Detected,78.9,Alert Triggered,DDoS,Known Pattern B,Ignored,Medium,Taran Master,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/3.1),Segment C,"Sagar, Uttar Pradesh",147.132.29.153,Log Data,No Alert Data,Server
2023-10-11 08:55:37,167.78.169.36,106.153.127.201,25393,50539,TCP,690,Data,HTTP,No IoC Detected,65.81,Alert Triggered,Malware,Known Pattern A,Blocked,High,Hansh Bhandari,"Mozilla/5.0 (Linux; Android 2.3.3) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/58.0.801.0 Safari/531.0",Segment B,"Raiganj, Tripura",165.247.146.187,Log Data,No Alert Data,Server
2022-03-29 15:47:49,146.58.207.73,88.31.90.164,17108,3660,TCP,974,Control,FTP,IoC Detected,51.02,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Shanaya Kuruvilla,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.33.7 (KHTML, like Gecko) Version/4.0 Safari/535.33.7",Segment A,"Phagwara, Arunachal Pradesh",?,No Log Data,Alert Data,Server
2023-02-02 03:09:11,116.55.166.187,217.215.195.56,21274,62989,UDP,1085,Data,FTP,IoC Detected,41.71,No Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Umang Goda,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; de-LU) AppleWebKit/532.1.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.1.3",Segment C,"Thane, Andhra Pradesh",?,Log Data,Alert Data,Firewall
2021-08-20 12:35:00,170.15.106.2,44.254.28.190,54924,55140,ICMP,461,Data,HTTP,IoC Detected,24.09,No Alert Triggered,Intrusion,Known Pattern B,Logged,High,Hunar Gole,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_0 rv:6.0; bhb-IN) AppleWebKit/535.42.1 (KHTML, like Gecko) Version/5.0.5 Safari/535.42.1",Segment A,"Aurangabad, Tripura",187.4.51.126,No Log Data,No Alert Data,Firewall
2020-04-01 14:33:27,102.230.117.205,201.176.18.216,52552,18239,TCP,742,Control,HTTP,IoC Detected,64.21,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Tara Varty,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),Segment C,"Giridih, Karnataka",29.182.38.93,No Log Data,Alert Data,Server
2022-07-21 23:25:34,19.226.4.144,43.28.64.103,60932,43986,TCP,643,Data,FTP,No IoC Detected,98.16,No Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Tejas Reddy,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/18.4a3849.0 Mobile/66F364 Safari/536.2",Segment B,"Pudukkottai, Madhya Pradesh",?,No Log Data,No Alert Data,Firewall
2023-02-20 20:26:56,54.226.144.11,132.240.15.125,22978,34845,TCP,482,Control,DNS,No IoC Detected,89.18,No Alert Triggered,DDoS,Known Pattern A,Blocked,Low,Anika Kari,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_9 rv:2.0; lg-UG) AppleWebKit/531.35.4 (KHTML, like Gecko) Version/4.0.3 Safari/531.35.4",Segment A,"Suryapet, Telangana",?,No Log Data,Alert Data,Server
2021-08-22 21:09:45,58.86.24.74,184.23.219.184,56663,11775,UDP,68,Data,HTTP,IoC Detected,77.76,No Alert Triggered,DDoS,Known Pattern B,Logged,High,Myra Chopra,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/30.0.844.0 Mobile/73O704 Safari/534.1",Segment C,"Dhule, Bihar",49.176.146.165,Log Data,No Alert Data,Server
2021-11-06 10:50:58,221.177.144.83,1.54.239.211,17184,11815,TCP,490,Control,FTP,No IoC Detected,93.24,Alert Triggered,Malware,Known Pattern B,Logged,High,Suhana Sood,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; uz-UZ) AppleWebKit/533.21.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.21.5",Segment A,"Jehanabad, Rajasthan",?,No Log Data,No Alert Data,Server
2021-08-18 04:11:55,199.138.233.56,170.69.144.111,35113,8447,UDP,66,Data,HTTP,IoC Detected,57.74,Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Heer Balasubramanian,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_0; rv:1.9.3.20) Gecko/4510-11-03 16:37:26 Firefox/3.6.15,Segment C,"Haldia, Meghalaya",?,No Log Data,No Alert Data,Firewall
2020-03-28 10:38:39,68.173.32.37,118.181.26.2,37407,48623,ICMP,1498,Data,DNS,IoC Detected,91.6,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Pihu Soni,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/534.18.2 (KHTML, like Gecko) Version/5.1 Safari/534.18.2",Segment C,"Raebareli, Goa",?,Log Data,No Alert Data,Server
2023-01-06 03:30:46,103.85.15.87,13.2.108.34,34279,56970,ICMP,457,Control,FTP,No IoC Detected,14.05,No Alert Triggered,Malware,Known Pattern B,Logged,Low,Damini Wagle,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.0),Segment B,"Anantapuram, Punjab",?,Log Data,Alert Data,Server
2021-04-15 17:26:12,91.114.250.242,36.162.52.174,29914,52187,TCP,534,Data,DNS,IoC Detected,65.03,No Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Dhanuk Bali,"Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/56.0.868.0 Safari/531.2",Segment A,"Bardhaman, Chhattisgarh",179.185.228.55,No Log Data,No Alert Data,Firewall
2021-03-31 08:28:47,116.106.154.154,47.70.116.147,17436,1058,UDP,1042,Control,FTP,No IoC Detected,29.08,No Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Renee Saran,Mozilla/5.0 (Windows NT 5.01; kw-GB; rv:1.9.0.20) Gecko/6832-01-16 03:20:36 Firefox/3.6.7,Segment C,"Allahabad, Rajasthan",91.166.218.133,No Log Data,Alert Data,Server
2022-08-05 23:32:05,200.251.179.224,193.22.84.95,25653,49666,UDP,708,Control,HTTP,No IoC Detected,18.6,No Alert Triggered,DDoS,Known Pattern A,Ignored,High,Ishita Singhal,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/46.0.884.0 Safari/534.1",Segment C,"Suryapet, Rajasthan",55.118.87.170,Log Data,Alert Data,Server
2022-07-15 02:50:31,61.248.138.206,173.62.180.36,48246,20198,TCP,1447,Control,HTTP,No IoC Detected,54.0,No Alert Triggered,Malware,Known Pattern A,Logged,High,Siya Chahal,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_1) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/35.0.852.0 Safari/534.1",Segment A,"Jamshedpur, West Bengal",198.219.240.234,No Log Data,Alert Data,Server
2022-07-12 14:38:10,223.24.111.49,207.67.249.189,21494,63406,ICMP,951,Control,DNS,No IoC Detected,3.13,No Alert Triggered,DDoS,Known Pattern A,Ignored,High,Kaira Sheth,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_1 rv:5.0; crh-UA) AppleWebKit/533.5.3 (KHTML, like Gecko) Version/5.0.3 Safari/533.5.3",Segment B,"Imphal, Nagaland",?,No Log Data,No Alert Data,Server
2023-04-10 15:57:35,111.189.207.112,82.180.104.222,21858,11934,TCP,618,Control,DNS,No IoC Detected,49.66,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Kaira Kamdar,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/36.0.867.0 Safari/531.1",Segment B,"Malda, Sikkim",?,No Log Data,Alert Data,Firewall
2020-10-15 19:05:37,99.8.190.190,91.166.229.253,12932,47900,TCP,373,Data,DNS,IoC Detected,3.87,Alert Triggered,Malware,Known Pattern A,Ignored,Medium,Tushar Shenoy,Opera/9.76.(X11; Linux i686; ha-NG) Presto/2.9.181 Version/12.00,Segment B,"Nellore, Tripura",?,Log Data,Alert Data,Server
2021-01-07 03:36:29,11.4.186.238,213.178.217.186,28137,26946,UDP,322,Control,DNS,No IoC Detected,51.59,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Siya Kale,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/3.0),Segment C,"Satna, Haryana",?,No Log Data,Alert Data,Server
2021-02-17 02:24:56,74.38.242.43,7.33.101.113,12829,22101,UDP,892,Control,HTTP,IoC Detected,49.86,No Alert Triggered,Malware,Known Pattern B,Ignored,Low,Amira Baria,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8 rv:3.0; niu-NU) AppleWebKit/533.45.2 (KHTML, like Gecko) Version/4.1 Safari/533.45.2",Segment A,"Mango, Telangana",?,Log Data,No Alert Data,Firewall
2020-01-31 05:01:15,129.26.226.170,169.53.164.163,25134,50409,ICMP,376,Control,DNS,IoC Detected,27.99,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Mannat Kothari,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/14.0.891.0 Safari/531.1",Segment B,"Ranchi, Himachal Pradesh",?,No Log Data,No Alert Data,Firewall
2020-02-27 20:16:58,184.136.1.9,26.79.224.166,18426,27236,TCP,231,Data,FTP,IoC Detected,49.59,No Alert Triggered,DDoS,Known Pattern B,Logged,Low,Neelofar Shroff,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.1),Segment A,"Aurangabad, Mizoram",?,Log Data,Alert Data,Server
2022-11-15 00:51:58,202.209.249.95,41.154.64.43,54459,63173,ICMP,690,Data,DNS,No IoC Detected,10.69,Alert Triggered,Malware,Known Pattern B,Logged,Medium,Trisha Kapadia,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/63.0.825.0 Mobile/45N675 Safari/533.1",Segment C,"Thane, Bihar",34.165.28.72,No Log Data,Alert Data,Firewall
2021-12-24 15:11:14,28.61.171.119,57.89.78.65,3577,62151,UDP,894,Control,DNS,No IoC Detected,83.61,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Rohan Chadha,Mozilla/5.0 (Windows 98; nl-NL; rv:1.9.1.20) Gecko/3793-09-30 15:32:24 Firefox/8.0,Segment A,"Hindupur, Chhattisgarh",?,Log Data,Alert Data,Server
2020-10-16 16:35:29,32.221.202.168,15.172.107.247,21726,44787,UDP,633,Data,HTTP,IoC Detected,86.55,No Alert Triggered,Intrusion,Known Pattern B,Logged,Low,Hunar Sunder,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/29.0.860.0 Safari/533.2",Segment B,"Srinagar, Chhattisgarh",?,Log Data,Alert Data,Server
2023-03-09 22:48:46,119.133.253.191,130.153.33.173,5741,3301,ICMP,877,Data,FTP,No IoC Detected,20.78,No Alert Triggered,DDoS,Known Pattern A,Ignored,High,Neysa Brahmbhatt,Opera/8.25.(Windows CE; lg-UG) Presto/2.9.187 Version/12.00,Segment B,"Hyderabad, Telangana",?,Log Data,No Alert Data,Firewall
2023-07-03 11:56:24,221.170.69.152,93.98.141.246,33314,61417,UDP,1117,Control,HTTP,No IoC Detected,69.05,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Abram Bhakta,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_2; rv:1.9.2.20) Gecko/5230-12-12 20:14:59 Firefox/10.0,Segment A,"Thiruvananthapuram, Assam",167.174.90.105,Log Data,Alert Data,Firewall
2020-08-20 01:49:02,184.216.44.93,66.117.103.223,54618,16710,TCP,1436,Control,HTTP,IoC Detected,63.64,No Alert Triggered,Malware,Known Pattern A,Ignored,Low,Damini Thakkar,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.1),Segment B,"Kurnool, Gujarat",?,Log Data,No Alert Data,Firewall
2020-03-01 05:33:30,185.35.27.107,190.140.104.208,33654,34157,TCP,625,Data,FTP,IoC Detected,72.07,No Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Devansh Singhal,Opera/9.62.(X11; Linux i686; niu-NZ) Presto/2.9.168 Version/10.00,Segment A,"Aizawl, Chhattisgarh",16.234.251.163,Log Data,No Alert Data,Server
2021-09-04 09:45:54,197.182.93.138,176.41.242.82,59862,25005,UDP,352,Control,FTP,IoC Detected,36.81,No Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Divij Sharaf,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/532.48.3 (KHTML, like Gecko) Version/4.0.2 Safari/532.48.3",Segment A,"Chapra, Gujarat",200.3.53.119,No Log Data,Alert Data,Server
2021-03-30 14:49:36,103.143.17.6,135.43.217.248,51303,49417,ICMP,83,Data,DNS,IoC Detected,8.52,Alert Triggered,Malware,Known Pattern A,Blocked,Low,Divyansh Dara,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.0),Segment A,"Sultan Pur Majra, West Bengal",?,Log Data,No Alert Data,Server
2022-03-29 14:29:51,174.73.13.246,95.30.63.254,54906,17336,UDP,1485,Data,FTP,No IoC Detected,95.55,No Alert Triggered,Malware,Known Pattern A,Ignored,Low,Rati Ramakrishnan,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/6719-11-17 22:50:19 Firefox/3.6.20,Segment A,"Amravati, Himachal Pradesh",?,No Log Data,Alert Data,Firewall
2020-03-02 02:15:41,183.254.110.109,47.23.91.21,13056,38659,UDP,655,Control,FTP,No IoC Detected,49.81,No Alert Triggered,Intrusion,Known Pattern A,Logged,High,Urvi Sastry,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/19.0.800.0 Safari/536.0",Segment C,"Anand, Nagaland",?,No Log Data,No Alert Data,Server
2023-07-22 17:39:56,158.231.206.108,56.100.169.202,17947,32655,UDP,410,Data,FTP,IoC Detected,76.23,No Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Ela Sankar,Opera/8.89.(Windows 98; apn-IN) Presto/2.9.183 Version/12.00,Segment A,"Sonipat, Bihar",?,Log Data,No Alert Data,Server
2020-06-08 22:59:47,14.158.192.159,195.248.112.140,46715,1637,TCP,1417,Data,FTP,No IoC Detected,79.25,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Miraan Wason,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.1),Segment C,"New Delhi, Bihar",179.165.214.175,Log Data,Alert Data,Server
2020-07-03 00:44:58,134.98.14.133,108.103.157.33,3036,7292,ICMP,1042,Data,HTTP,No IoC Detected,9.45,No Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Aayush Mann,Mozilla/5.0 (Windows CE; mni-IN; rv:1.9.1.20) Gecko/3402-09-27 14:17:46 Firefox/3.6.15,Segment C,"New Delhi, Jharkhand",?,No Log Data,Alert Data,Server
2023-03-31 09:52:18,118.208.80.65,199.130.0.182,27454,13380,UDP,515,Data,DNS,IoC Detected,41.26,No Alert Triggered,Malware,Known Pattern B,Blocked,Low,Hiran Wali,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7; rv:1.9.5.20) Gecko/8622-10-30 02:56:05 Firefox/3.6.13,Segment A,"Alwar, Gujarat",?,No Log Data,No Alert Data,Firewall
